pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,3,21,TRSM_R(11,0),1777920018202903296,1777920018250027776,0
0,3,23,TRSM_R(12,0),1777920018250035968,1777920018297108224,0
0,3,24,TRSM_L(0,12),1777920018297116416,1777920018339522304,0
0,3,25,TRSM_R(13,0),1777920018339524352,1777920018386622208,0
0,3,27,TRSM_R(14,0),1777920018386630400,1777920018433725184,0
0,3,28,TRSM_L(0,14),1777920018433734400,1777920018476141312,0
0,3,29,TRSM_R(15,0),1777920018476143360,1777920018523237120,0
0,3,32,GEMM(1,2,0),1777920018523246336,1777920018602548992,0
0,3,34,GEMM(1,4,0),1777920018602552064,1777920018681844480,0
0,3,36,GEMM(1,6,0),1777920018681847552,1777920018761151232,0
0,3,38,GEMM(1,8,0),1777920018761154304,1777920018840446720,0
0,3,40,GEMM(1,10,0),1777920018840449792,1777920018919739136,0
0,3,42,GEMM(1,12,0),1777920018919742208,1777920018999044864,0
0,3,44,GEMM(1,14,0),1777920018999047936,1777920019078352640,0
0,3,47,GEMM(2,2,0),1777920019078355712,1777920019157662464,0
0,3,49,GEMM(2,4,0),1777920019157666560,1777920019236970240,0
0,3,51,GEMM(2,6,0),1777920019236974336,1777920019316285184,0
0,3,53,GEMM(2,8,0),1777920019316289280,1777920019395595008,0
0,3,55,GEMM(2,10,0),1777920019395598080,1777920019474908928,0
0,3,57,GEMM(2,12,0),1777920019474913024,1777920019554219776,0
0,3,59,GEMM(2,14,0),1777920019554222848,1777920019633530624,0
0,3,62,GEMM(3,2,0),1777920019633533696,1777920019712840448,0
0,3,64,GEMM(3,4,0),1777920019712843520,1777920019792136960,0
0,3,66,GEMM(3,6,0),1777920019792140032,1777920019871451904,0
0,3,68,GEMM(3,8,0),1777920019871456000,1777920019950754560,0
0,3,70,GEMM(3,10,0),1777920019950758656,1777920020030064384,0
0,3,72,GEMM(3,12,0),1777920020030068480,1777920020109369088,0
0,3,74,GEMM(3,14,0),1777920020109372160,1777920020188674816,0
0,3,77,GEMM(4,2,0),1777920020188678912,1777920020267978496,0
0,3,79,GEMM(4,4,0),1777920020267981568,1777920020347283200,0
0,3,81,GEMM(4,6,0),1777920020347286272,1777920020426592000,0
0,3,83,GEMM(4,8,0),1777920020426595072,1777920020505898752,0
0,3,85,GEMM(4,10,0),1777920020505901824,1777920020585205504,0
0,3,87,GEMM(4,12,0),1777920020585208576,1777920020664510208,0
0,3,89,GEMM(4,14,0),1777920020664513280,1777920020743810816,0
0,3,92,GEMM(5,2,0),1777920020743814912,1777920020823119616,0
0,3,94,GEMM(5,4,0),1777920020823122688,1777920020902426368,0
0,3,96,GEMM(5,6,0),1777920020902430464,1777920020981733120,0
0,3,98,GEMM(5,8,0),1777920020981736192,1777920021061035776,0
0,3,100,GEMM(5,10,0),1777920021061038848,1777920021140338432,0
0,3,102,GEMM(5,12,0),1777920021140341504,1777920021219635968,0
0,3,104,GEMM(5,14,0),1777920021219639040,1777920021298934528,0
0,3,107,GEMM(6,2,0),1777920021298937600,1777920021378237184,0
0,3,109,GEMM(6,4,0),1777920021378240256,1777920021457536768,0
0,3,111,GEMM(6,6,0),1777920021457540864,1777920021536834304,0
0,3,113,GEMM(6,8,0),1777920021536838400,1777920021616137984,0
0,3,115,GEMM(6,10,0),1777920021616141056,1777920021695433472,0
0,3,117,GEMM(6,12,0),1777920021695437568,1777920021774743296,0
0,3,119,GEMM(6,14,0),1777920021774746368,1777920021854046976,0
0,3,122,GEMM(7,2,0),1777920021854050048,1777920021933348608,0
0,3,124,GEMM(7,4,0),1777920021933352704,1777920022012651264,0
0,3,126,GEMM(7,6,0),1777920022012655360,1777920022091955968,0
0,3,128,GEMM(7,8,0),1777920022091959040,1777920022171258624,0
0,3,130,GEMM(7,10,0),1777920022171260672,1777920022250560256,0
0,3,132,GEMM(7,12,0),1777920022250563328,1777920022329863936,0
0,3,134,GEMM(7,14,0),1777920022329868032,1777920022409172736,0
0,3,137,GEMM(8,2,0),1777920022409175808,1777920022488472320,0
0,3,139,GEMM(8,4,0),1777920022488475392,1777920022567762688,0
0,3,141,GEMM(8,6,0),1777920022567766784,1777920022647054080,0
0,3,143,GEMM(8,8,0),1777920022647057152,1777920022726352640,0
0,3,145,GEMM(8,10,0),1777920022726356736,1777920022805645056,0
0,3,147,GEMM(8,12,0),1777920022805649152,1777920022884944640,0
0,3,149,GEMM(8,14,0),1777920022884948736,1777920022964243200,0
0,3,152,GEMM(9,2,0),1777920022964247296,1777920023043540736,0
0,3,154,GEMM(9,4,0),1777920023043543808,1777920023122849536,0
0,3,156,GEMM(9,6,0),1777920023122852608,1777920023202146048,0
0,3,158,GEMM(9,8,0),1777920023202149120,1777920023281439488,0
0,3,160,GEMM(9,10,0),1777920023281443584,1777920023360737024,0
0,3,162,GEMM(9,12,0),1777920023360741120,1777920023440034560,0
0,3,164,GEMM(9,14,0),1777920023440038656,1777920023519338240,0
0,3,167,GEMM(10,2,0),1777920023519342336,1777920023598637824,0
0,3,169,GEMM(10,4,0),1777920023598641920,1777920023677945600,0
0,3,171,GEMM(10,6,0),1777920023677949696,1777920023757246208,0
0,3,173,GEMM(10,8,0),1777920023757250304,1777920023836541696,0
0,3,175,GEMM(10,10,0),1777920023836544768,1777920023915843328,0
0,3,177,GEMM(10,12,0),1777920023915846400,1777920023995147008,0
0,3,179,GEMM(10,14,0),1777920023995151104,1777920024074459904,0
0,3,182,GEMM(11,2,0),1777920024074464000,1777920024153768704,0
0,3,184,GEMM(11,4,0),1777920024153772800,1777920024233066240,0
0,3,186,GEMM(11,6,0),1777920024233069312,1777920024312365824,0
0,3,188,GEMM(11,8,0),1777920024312369920,1777920024391664384,0
0,3,190,GEMM(11,10,0),1777920024391668480,1777920024470961920,0
0,3,192,GEMM(11,12,0),1777920024470964992,1777920024550260480,0
0,3,194,GEMM(11,14,0),1777920024550263552,1777920024629567232,0
0,3,197,GEMM(12,2,0),1777920024629571328,1777920024708868864,0
0,3,199,GEMM(12,4,0),1777920024708872960,1777920024788163328,0
0,3,201,GEMM(12,6,0),1777920024788167424,1777920024867458816,0
0,3,203,GEMM(12,8,0),1777920024867462912,1777920024946751232,0
0,3,205,GEMM(12,10,0),1777920024946754304,1777920025026047744,0
0,3,207,GEMM(12,12,0),1777920025026051840,1777920025105341184,0
0,3,209,GEMM(12,14,0),1777920025105344256,1777920025184632576,0
0,3,212,GEMM(13,2,0),1777920025184635648,1777920025263931136,0
0,3,214,GEMM(13,4,0),1777920025263934208,1777920025343229696,0
0,3,216,GEMM(13,6,0),1777920025343233792,1777920025422530304,0
0,3,218,GEMM(13,8,0),1777920025422534400,1777920025501828864,0
0,3,220,GEMM(13,10,0),1777920025501831936,1777920025581138688,0
0,3,222,GEMM(13,12,0),1777920025581141760,1777920025660440320,0
0,3,224,GEMM(13,14,0),1777920025660444416,1777920025739739904,0
0,3,227,GEMM(14,2,0),1777920025739742976,1777920025819052800,0
0,3,229,GEMM(14,4,0),1777920025819056896,1777920025898357504,0
0,3,231,GEMM(14,6,0),1777920025898360576,1777920025977657088,0
0,3,233,GEMM(14,8,0),1777920025977660160,1777920026056971008,0
0,3,235,GEMM(14,10,0),1777920026056974080,1777920026136273664,0
0,3,237,GEMM(14,12,0),1777920026136277760,1777920026215579392,0
0,3,239,GEMM(14,14,0),1777920026215583488,1777920026294888192,0
0,3,242,GEMM(15,2,0),1777920026294892288,1777920026374189824,0
0,3,244,GEMM(15,4,0),1777920026374192896,1777920026453498624,0
0,3,246,GEMM(15,6,0),1777920026453501696,1777920026532799232,0
0,3,248,GEMM(15,8,0),1777920026532802304,1777920026612105984,0
0,3,250,GEMM(15,10,0),1777920026612109056,1777920026691424000,0
0,3,252,GEMM(15,12,0),1777920026691427072,1777920026770729728,0
0,3,254,GEMM(15,14,0),1777920026770733824,1777920026850043648,0
0,3,258,TRSM_L(1,2),1777920042636536576,1777920042743718656,1777920026850044672
0,3,262,TRSM_L(1,4),1777920042743724800,1777920042850946816,1777920042743721728
0,3,266,TRSM_L(1,6),1777920042850952960,1777920042957927168,1777920042850949888
0,3,270,TRSM_L(1,8),1777920042957933312,1777920043064874752,1777920042957930240
0,3,274,TRSM_L(1,10),1777920043064880896,1777920043171845888,1777920043064876800
0,3,278,TRSM_L(1,12),1777920043171852032,1777920043278698240,1777920043171847936
0,3,282,TRSM_L(1,14),1777920043278705408,1777920043385612032,1777920043278701312
0,3,285,GEMM(2,2,1),1777920043385619200,1777920043581489920,1777920043385615104
0,3,287,GEMM(2,4,1),1777920043581497088,1777920043777396480,1777920043581494016
0,3,289,GEMM(2,6,1),1777920043777403648,1777920043973346048,1777920043777400576
0,3,291,GEMM(2,8,1),1777920043973353216,1777920044169172736,1777920043973349120
0,3,293,GEMM(2,10,1),1777920044169179904,1777920044364978944,1777920044169176832
0,3,295,GEMM(2,12,1),1777920044364987136,1777920044560931584,1777920044364983040
0,3,297,GEMM(2,14,1),1777920044560938752,1777920044756731648,1777920044560935680
0,3,299,GEMM(3,2,1),1777920044756738816,1777920044967090944,1777920044756735744
0,3,301,GEMM(3,4,1),1777920044967098112,1777920045177438976,1777920044967094016
0,3,303,GEMM(3,6,1),1777920045177446144,1777920045387816704,1777920045177442048
0,3,305,GEMM(3,8,1),1777920045387823872,1777920045598147328,1777920045387820800
0,3,307,GEMM(3,10,1),1777920045598154496,1777920045808549632,1777920045598150400
0,3,309,GEMM(3,12,1),1777920045808556800,1777920046018959104,1777920045808552704
0,3,311,GEMM(3,14,1),1777920046018966272,1777920046229276416,1777920046018962176
0,3,313,GEMM(4,2,1),1777920046229283584,1777920046420593408,1777920046229280512
0,3,315,GEMM(4,4,1),1777920046420600576,1777920046611927808,1777920046420597504
0,3,317,GEMM(4,6,1),1777920046611934976,1777920046803263232,1777920046611931904
0,3,319,GEMM(4,8,1),1777920046803270400,1777920046994572032,1777920046803267328
0,3,321,GEMM(4,10,1),1777920046994579200,1777920047185873664,1777920046994575104
0,3,323,GEMM(4,12,1),1777920047185880832,1777920047377135360,1777920047185877760
0,3,325,GEMM(4,14,1),1777920047377142528,1777920047568507648,1777920047377138432
0,3,327,GEMM(5,2,1),1777920047568514816,1777920047778917120,1777920047568511744
0,3,329,GEMM(5,4,1),1777920047778924288,1777920047989415680,1777920047778921216
0,3,331,GEMM(5,6,1),1777920047989422848,1777920048199832320,1777920047989419776
0,3,333,GEMM(5,8,1),1777920048199839488,1777920048410237696,1777920048199836416
0,3,335,GEMM(5,10,1),1777920048410244864,1777920048620667648,1777920048410241792
0,3,337,GEMM(5,12,1),1777920048620674816,1777920048831040256,1777920048620671744
0,3,339,GEMM(5,14,1),1777920048831047424,1777920049041578752,1777920048831043328
0,3,341,GEMM(6,2,1),1777920049041585920,1777920049237611264,1777920049041582848
0,3,343,GEMM(6,4,1),1777920049237618432,1777920049433477888,1777920049237614336
0,3,345,GEMM(6,6,1),1777920049433485056,1777920049629326080,1777920049433481984
0,3,347,GEMM(6,8,1),1777920049629333248,1777920049825157888,1777920049629329152
0,3,349,GEMM(6,10,1),1777920049825165056,1777920050021064448,1777920049825161984
0,3,351,GEMM(6,12,1),1777920050021071616,1777920050216868608,1777920050021068544
0,3,353,GEMM(6,14,1),1777920050216874752,1777920050412791552,1777920050216871680
0,3,355,GEMM(7,2,1),1777920050412798720,1777920050623222528,1777920050412795648
0,3,357,GEMM(7,4,1),1777920050623230720,1777920050833606400,1777920050623226624
0,3,359,GEMM(7,6,1),1777920050833613568,1777920051044081408,1777920050833609472
0,3,361,GEMM(7,8,1),1777920051044088576,1777920051254530816,1777920051044084480
0,3,363,GEMM(7,10,1),1777920051254537984,1777920051464978176,1777920051254534912
0,3,365,GEMM(7,12,1),1777920051464985344,1777920051675356928,1777920051464982272
0,3,367,GEMM(7,14,1),1777920051675364096,1777920051885695744,1777920051675361024
0,3,369,GEMM(8,2,1),1777920051885702912,1777920052076993280,1777920051885699840
0,3,371,GEMM(8,4,1),1777920052077000448,1777920052268280576,1777920052076996352
0,3,373,GEMM(8,6,1),1777920052268287744,1777920052459583232,1777920052268283648
0,3,375,GEMM(8,8,1),1777920052459590400,1777920052650939136,1777920052459586304
0,3,377,GEMM(8,10,1),1777920052650946304,1777920052842200832,1777920052650942208
0,3,379,GEMM(8,12,1),1777920052842208000,1777920053033481984,1777920052842204928
0,3,381,GEMM(8,14,1),1777920053033489152,1777920053224801024,1777920053033485056
0,3,383,GEMM(9,2,1),1777920053224808192,1777920053435272960,1777920053224804096
0,3,385,GEMM(9,4,1),1777920053435280128,1777920053645661952,1777920053435276032
0,3,387,GEMM(9,6,1),1777920053645669120,1777920053856040704,1777920053645666048
0,3,389,GEMM(9,8,1),1777920053856047872,1777920054066406144,1777920053856044800
0,3,391,GEMM(9,10,1),1777920054066413312,1777920054276711168,1777920054066410240
0,3,393,GEMM(9,12,1),1777920054276718336,1777920054487142144,1777920054276715264
0,3,395,GEMM(9,14,1),1777920054487149312,1777920054697494272,1777920054487145216
0,3,397,GEMM(10,2,1),1777920054697501440,1777920054893299456,1777920054697498368
0,3,399,GEMM(10,4,1),1777920054893305600,1777920055089123072,1777920054893302528
0,3,401,GEMM(10,6,1),1777920055089131264,1777920055284893440,1777920055089127168
0,3,403,GEMM(10,8,1),1777920055284900608,1777920055480751872,1777920055284896512
0,3,405,GEMM(10,10,1),1777920055480759040,1777920055676640000,1777920055480754944
0,3,407,GEMM(10,12,1),1777920055676647168,1777920055872450304,1777920055676643072
0,3,409,GEMM(10,14,1),1777920055872457472,1777920056068369152,1777920055872453376
0,3,411,GEMM(11,2,1),1777920056068377344,1777920056278765312,1777920056068373248
0,3,413,GEMM(11,4,1),1777920056278772480,1777920056489108224,1777920056278769408
0,3,415,GEMM(11,6,1),1777920056489115392,1777920056699396864,1777920056489112320
0,3,417,GEMM(11,8,1),1777920056699404032,1777920056909770496,1777920056699400960
0,3,419,GEMM(11,10,1),1777920056909777664,1777920057120081664,1777920056909773568
0,3,421,GEMM(11,12,1),1777920057120088832,1777920057330363136,1777920057120085760
0,3,423,GEMM(11,14,1),1777920057330370304,1777920057540671232,1777920057330367232
0,3,425,GEMM(12,2,1),1777920057540678400,1777920057732020992,1777920057540674304
0,3,427,GEMM(12,4,1),1777920057732028160,1777920057923416832,1777920057732025088
0,3,429,GEMM(12,6,1),1777920057923424000,1777920058114725632,1777920057923419904
0,3,431,GEMM(12,8,1),1777920058114732800,1777920058306050816,1777920058114728704
0,3,433,GEMM(12,10,1),1777920058306057984,1777920058497410816,1777920058306053888
0,3,435,GEMM(12,12,1),1777920058497417984,1777920058688717568,1777920058497414912
0,3,437,GEMM(12,14,1),1777920058688724736,1777920058880002816,1777920058688721664
0,3,439,GEMM(13,2,1),1777920058880009984,1777920059090430720,1777920058880006912
0,3,441,GEMM(13,4,1),1777920059090437888,1777920059300800256,1777920059090434816
0,3,443,GEMM(13,6,1),1777920059300807424,1777920059511151360,1777920059300804352
0,3,445,GEMM(13,8,1),1777920059511158528,1777920059721444096,1777920059511154432
0,3,447,GEMM(13,10,1),1777920059721451264,1777920059931838208,1777920059721447168
0,3,449,GEMM(13,12,1),1777920059931845376,1777920060142250752,1777920059931842304
0,3,451,GEMM(13,14,1),1777920060142257920,1777920060352556800,1777920060142254848
0,3,453,GEMM(14,2,1),1777920060352563968,1777920060548312832,1777920060352559872
0,3,455,GEMM(14,4,1),1777920060548320000,1777920060744145664,1777920060548316928
0,3,457,GEMM(14,6,1),1777920060744152832,1777920060939986688,1777920060744148736
0,3,459,GEMM(14,8,1),1777920060939993856,1777920061135837952,1777920060939989760
0,3,461,GEMM(14,10,1),1777920061135845120,1777920061331813120,1777920061135841024
0,3,463,GEMM(14,12,1),1777920061331820288,1777920061527672576,1777920061331816192
0,3,465,GEMM(14,14,1),1777920061527680768,1777920061723542272,1777920061527676672
0,3,467,GEMM(15,2,1),1777920061723549440,1777920061933873920,1777920061723545344
0,3,469,GEMM(15,4,1),1777920061933881088,1777920062144218880,1777920061933878016
0,3,471,GEMM(15,6,1),1777920062144226048,1777920062354609920,1777920062144222976
0,3,473,GEMM(15,8,1),1777920062354618112,1777920062564907776,1777920062354614016
0,3,475,GEMM(15,10,1),1777920062564914944,1777920062775300864,1777920062564910848
0,3,477,GEMM(15,12,1),1777920062775307008,1777920062985671424,1777920062775303936
0,3,479,GEMM(15,14,1),1777920062985678592,1777920063195954944,1777920062985675520
0,3,481,GETRF(2),1777920063195958016,1777920063225077504,0
0,3,482,TRSM_R(3,2),1777920063225083648,1777920063272155904,0
0,3,484,TRSM_R(4,2),1777920063272164096,1777920063319287552,0
0,3,485,TRSM_L(2,4),1777920063319295744,1777920063361811200,0
0,3,486,TRSM_R(5,2),1777920063361813248,1777920063409044224,0
0,3,488,TRSM_R(6,2),1777920063409051392,1777920063456170752,0
0,3,489,TRSM_L(2,6),1777920063456177920,1777920063498593024,0
0,3,490,TRSM_R(7,2),1777920063498595072,1777920063545718528,0
0,3,492,TRSM_R(8,2),1777920063545725696,1777920063592847104,0
0,3,493,TRSM_L(2,8),1777920063592856320,1777920063635271424,0
0,3,494,TRSM_R(9,2),1777920063635272448,1777920063682380544,0
0,3,496,TRSM_R(10,2),1777920063682388736,1777920063729507072,0
0,3,497,TRSM_L(2,10),1777920063729515264,1777920063771928320,0
0,3,498,TRSM_R(11,2),1777920063771930368,1777920063819015936,0
0,3,500,TRSM_R(12,2),1777920063819023104,1777920063866143488,0
0,3,501,TRSM_L(2,12),1777920063866151680,1777920063908565760,0
0,3,502,TRSM_R(13,2),1777920063908566784,1777920063955712768,0
0,3,504,TRSM_R(14,2),1777920063955720960,1777920064002847488,0
0,3,505,TRSM_L(2,14),1777920064002856704,1777920064045310720,0
0,3,506,TRSM_R(15,2),1777920064045312768,1777920064092407552,0
0,3,509,GEMM(3,4,2),1777920064092416768,1777920064171727616,0
0,3,511,GEMM(3,6,2),1777920064171730688,1777920064251032320,0
0,3,513,GEMM(3,8,2),1777920064251035392,1777920064330339072,0
0,3,515,GEMM(3,10,2),1777920064330342144,1777920064409646848,0
0,3,517,GEMM(3,12,2),1777920064409649920,1777920064488952576,0
0,3,519,GEMM(3,14,2),1777920064488956672,1777920064568260352,0
0,3,522,GEMM(4,4,2),1777920064568263424,1777920064647566080,0
0,3,524,GEMM(4,6,2),1777920064647570176,1777920064726871808,0
0,3,526,GEMM(4,8,2),1777920064726874880,1777920064806178560,0
0,3,528,GEMM(4,10,2),1777920064806181632,1777920064885480192,0
0,3,530,GEMM(4,12,2),1777920064885483264,1777920064964781824,0
0,3,532,GEMM(4,14,2),1777920064964785920,1777920065044085504,0
0,3,535,GEMM(5,4,2),1777920065044088576,1777920065123393280,0
0,3,537,GEMM(5,6,2),1777920065123397376,1777920065202696960,0
0,3,539,GEMM(5,8,2),1777920065202701056,1777920065282006784,0
0,3,541,GEMM(5,10,2),1777920065282009856,1777920065361311488,0
0,3,543,GEMM(5,12,2),1777920065361314560,1777920065440623360,0
0,3,545,GEMM(5,14,2),1777920065440627456,1777920065519929088,0
0,3,548,GEMM(6,4,2),1777920065519932160,1777920065599236864,0
0,3,550,GEMM(6,6,2),1777920065599240960,1777920065678548736,0
0,3,552,GEMM(6,8,2),1777920065678552832,1777920065757855488,0
0,3,554,GEMM(6,10,2),1777920065757859584,1777920065837162240,0
0,3,556,GEMM(6,12,2),1777920065837166336,1777920065916462848,0
0,3,558,GEMM(6,14,2),1777920065916466944,1777920065995760384,0
0,3,561,GEMM(7,4,2),1777920065995764480,1777920066075063040,0
0,3,563,GEMM(7,6,2),1777920066075067136,1777920066154366720,0
0,3,565,GEMM(7,8,2),1777920066154369792,1777920066233659136,0
0,3,567,GEMM(7,10,2),1777920066233663232,1777920066312948480,0
0,3,569,GEMM(7,12,2),1777920066312952576,1777920066392247040,0
0,3,571,GEMM(7,14,2),1777920066392251136,1777920066471541504,0
0,3,574,GEMM(8,4,2),1777920066471545600,1777920066550824704,0
0,3,576,GEMM(8,6,2),1777920066550828800,1777920066630109952,0
0,3,578,GEMM(8,8,2),1777920066630114048,1777920066709400320,0
